frame_index,frame_id,pattern,dac_code,settle_ms,sample_count,record_index,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality
0,6,adjacent,400,30,16,0,FWD,E1,E2,E3,E4,-5.148000,109.088000,OK
0,6,adjacent,400,30,16,1,REV,E2,E1,E3,E4,3.500000,272.520000,OK
0,6,adjacent,400,30,16,2,FWD,E1,E2,E4,E5,-10.758000,221.128000,OK
0,6,adjacent,400,30,16,3,REV,E2,E1,E4,E5,-5.281000,242.275000,OK
0,6,adjacent,400,30,16,4,FWD,E1,E2,E5,E6,-40.742000,233.018000,OK
0,6,adjacent,400,30,16,5,REV,E2,E1,E5,E6,-36.953000,237.008000,OK
0,6,adjacent,400,30,16,6,FWD,E1,E2,E6,E7,4.500000,235.572000,OK
0,6,adjacent,400,30,16,7,REV,E2,E1,E6,E7,7.820000,235.891000,OK
0,6,adjacent,400,30,16,8,FWD,E1,E2,E7,E8,12.430000,237.647000,OK
0,6,adjacent,400,30,16,9,REV,E2,E1,E7,E8,15.766000,235.333000,OK
0,6,adjacent,400,30,16,10,FWD,E1,E2,E8,E9,32.945000,237.407000,OK
0,6,adjacent,400,30,16,11,REV,E2,E1,E8,E9,36.406000,234.854000,OK
0,6,adjacent,400,30,16,12,FWD,E1,E2,E9,E10,-27.898000,237.328000,OK
0,6,adjacent,400,30,16,13,REV,E2,E1,E9,E10,-24.000000,235.412000,OK
0,6,adjacent,400,30,16,14,FWD,E1,E2,E10,E11,24.961000,237.328000,OK
0,6,adjacent,400,30,16,15,REV,E2,E1,E10,E11,30.945000,234.215000,OK
0,6,adjacent,400,30,16,16,FWD,E1,E2,E11,E12,-2.133000,238.205000,OK
0,6,adjacent,400,30,16,17,REV,E2,E1,E11,E12,8.891000,234.375000,OK
0,6,adjacent,400,30,16,18,FWD,E2,E3,E4,E5,-11.656000,112.599000,OK
0,6,adjacent,400,30,16,19,REV,E3,E2,E4,E5,-1.398000,275.792000,OK
0,6,adjacent,400,30,16,20,FWD,E2,E3,E5,E6,-42.570000,205.088000,OK
