run_id,frame_index,i_plus,i_minus,v_plus,v_minus,voltage_mv
20260613-001414,0,E6,E12,E10,E11,194.000000
20260613-001414,0,E7,E1,E2,E3,4.000000
20260613-001414,0,E7,E1,E3,E4,-16.000000
20260613-001414,0,E7,E1,E4,E5,-4.000000
20260613-001414,0,E7,E1,E5,E6,-48.000000
20260613-001414,0,E7,E1,E8,E9,-178.500000
20260613-001414,0,E7,E1,E9,E10,-238.000000
20260613-001414,0,E7,E1,E10,E11,192.000000
20260613-001414,0,E7,E1,E11,E12,140.000000
20260613-001414,0,E8,E2,E3,E4,-20.000000
20260613-001414,0,E8,E2,E4,E5,-4.000000
20260613-001414,0,E8,E2,E5,E6,-50.000000
20260613-001414,0,E8,E2,E6,E7,262.500000
20260613-001414,0,E8,E2,E9,E10,-262.000000
20260613-001414,0,E8,E2,E10,E11,212.500000
20260613-001414,0,E8,E2,E11,E12,156.000000
20260613-001414,0,E8,E2,E12,E1,4.000000
20260613-001414,0,E9,E3,E1,E2,24.000000
20260613-001414,0,E9,E3,E4,E5,-4.000000
20260613-001414,0,E9,E3,E5,E6,-52.000000
20260613-001414,0,E9,E3,E6,E7,274.000000
20260613-001414,0,E9,E3,E7,E8,-18.000000
20260613-001414,0,E9,E3,E10,E11,222.000000
20260613-001414,0,E9,E3,E11,E12,164.000000
20260613-001414,0,E9,E3,E12,E1,4.000000
20260613-001414,0,E10,E4,E1,E2,23.500000
20260613-001414,0,E10,E4,E2,E3,5.500000
20260613-001414,0,E10,E4,E5,E6,-54.000000
20260613-001414,0,E10,E4,E6,E7,278.500000
20260613-001414,0,E10,E4,E7,E8,-16.000000
20260613-001414,0,E10,E4,E8,E9,-210.000000
20260613-001414,0,E10,E4,E11,E12,168.000000
20260613-001414,0,E10,E4,E12,E1,6.000000
20260613-001414,0,E11,E5,E1,E2,22.000000
20260613-001414,0,E11,E5,E2,E3,4.000000
20260613-001414,0,E11,E5,E3,E4,-18.000000
20260613-001414,0,E11,E5,E6,E7,286.000000
20260613-001414,0,E11,E5,E7,E8,-16.000000
20260613-001414,0,E11,E5,E8,E9,-215.000000
20260613-001414,0,E11,E5,E9,E10,-286.000000
20260613-001414,0,E11,E5,E12,E1,6.500000
20260613-001414,0,E12,E6,E1,E2,23.500000
20260613-001414,0,E12,E6,E2,E3,4.000000
20260613-001414,0,E12,E6,E3,E4,-14.000000
20260613-001414,0,E12,E6,E4,E5,-3.500000
20260613-001414,0,E12,E6,E7,E8,-13.500000
20260613-001414,0,E12,E6,E8,E9,-212.000000
20260613-001414,0,E12,E6,E9,E10,-270.000000
20260613-001414,0,E12,E6,E10,E11,224.000000
20260613-001414,1,E1,E7,E2,E3,-0.500000
20260613-001414,1,E1,E7,E3,E4,-17.500000
20260613-001414,1,E1,E7,E4,E5,0.000000
20260613-001414,1,E1,E7,E5,E6,-20.000000
20260613-001414,1,E1,E7,E8,E9,-114.000000
20260613-001414,1,E1,E7,E9,E10,-158.500000
20260613-001414,1,E1,E7,E10,E11,137.000000
20260613-001414,1,E1,E7,E11,E12,109.000000
20260613-001414,1,E2,E8,E3,E4,-18.500000
20260613-001414,1,E2,E8,E4,E5,1.500000
20260613-001414,1,E2,E8,E5,E6,-31.500000
20260613-001414,1,E2,E8,E6,E7,197.500000
20260613-001414,1,E2,E8,E9,E10,-200.500000
20260613-001414,1,E2,E8,E10,E11,169.500000
20260613-001414,1,E2,E8,E11,E12,130.000000
20260613-001414,1,E2,E8,E12,E1,0.000000
20260613-001414,1,E3,E9,E1,E2,18.500000
20260613-001414,1,E3,E9,E4,E5,0.000000
20260613-001414,1,E3,E9,E5,E6,-38.000000
20260613-001414,1,E3,E9,E6,E7,230.000000
20260613-001414,1,E3,E9,E7,E8,-18.000000
20260613-001414,1,E3,E9,E10,E11,192.000000
20260613-001414,1,E3,E9,E11,E12,147.000000
20260613-001414,1,E3,E9,E12,E1,2.000000
20260613-001414,1,E4,E10,E1,E2,21.000000
20260613-001414,1,E4,E10,E2,E3,5.000000
20260613-001414,1,E4,E10,E5,E6,-44.000000
20260613-001414,1,E4,E10,E6,E7,250.000000
20260613-001414,1,E4,E10,E7,E8,-16.500000
20260613-001414,1,E4,E10,E8,E9,-191.500000
20260613-001414,1,E4,E10,E11,E12,158.000000
20260613-001414,1,E4,E10,E12,E1,4.000000
20260613-001414,1,E5,E11,E1,E2,22.000000
20260613-001414,1,E5,E11,E2,E3,5.500000
20260613-001414,1,E5,E11,E3,E4,-20.000000
20260613-001414,1,E5,E11,E6,E7,267.500000
20260613-001414,1,E5,E11,E7,E8,-18.000000
20260613-001414,1,E5,E11,E8,E9,-204.000000
20260613-001414,1,E5,E11,E9,E10,-270.000000
20260613-001414,1,E5,E11,E12,E1,4.000000
20260613-001414,1,E6,E12,E1,E2,24.000000
20260613-001414,1,E6,E12,E2,E3,4.000000
20260613-001414,1,E6,E12,E3,E4,-18.500000
20260613-001414,1,E6,E12,E4,E5,-2.000000
20260613-001414,1,E6,E12,E7,E8,-16.000000
20260613-001414,1,E6,E12,E8,E9,-212.000000
20260613-001414,1,E6,E12,E9,E10,-278.000000
20260613-001414,1,E6,E12,E10,E11,228.000000
20260613-001414,1,E7,E1,E2,E3,4.000000
20260613-001414,1,E7,E1,E3,E4,-14.000000
20260613-001414,1,E7,E1,E4,E5,-2.000000
20260613-001414,1,E7,E1,E5,E6,-52.500000
20260613-001414,1,E7,E1,E8,E9,-205.500000
20260613-001414,1,E7,E1,E9,E10,-258.000000
20260613-001414,1,E7,E1,E10,E11,213.000000
20260613-001414,1,E7,E1,E11,E12,167.500000
20260613-001414,1,E8,E2,E3,E4,-20.000000
20260613-001414,1,E8,E2,E4,E5,-2.000000
20260613-001414,1,E8,E2,E5,E6,-54.000000
20260613-001414,1,E8,E2,E6,E7,302.000000
20260613-001414,1,E8,E2,E9,E10,-300.000000
20260613-001414,1,E8,E2,E10,E11,246.000000
20260613-001414,1,E8,E2,E11,E12,190.000000
20260613-001414,1,E8,E2,E12,E1,6.000000
20260613-001414,1,E9,E3,E1,E2,22.000000
20260613-001414,1,E9,E3,E4,E5,-2.000000
20260613-001414,1,E9,E3,E5,E6,-56.000000
20260613-001414,1,E9,E3,E6,E7,310.000000
20260613-001414,1,E9,E3,E7,E8,-18.000000
20260613-001414,1,E9,E3,E10,E11,252.000000
20260613-001414,1,E9,E3,E11,E12,196.000000
20260613-001414,1,E9,E3,E12,E1,6.000000
20260613-001414,1,E10,E4,E1,E2,22.500000
20260613-001414,1,E10,E4,E2,E3,4.000000
20260613-001414,1,E10,E4,E5,E6,-56.000000
20260613-001414,1,E10,E4,E6,E7,309.000000
20260613-001414,1,E10,E4,E7,E8,-16.000000
20260613-001414,1,E10,E4,E8,E9,-237.500000
20260613-001414,1,E10,E4,E11,E12,197.000000
20260613-001414,1,E10,E4,E12,E1,7.000000
20260613-001414,1,E11,E5,E1,E2,22.000000
20260613-001414,1,E11,E5,E2,E3,4.000000
20260613-001414,1,E11,E5,E3,E4,-18.000000
20260613-001414,1,E11,E5,E6,E7,312.500000
20260613-001414,1,E11,E5,E7,E8,-16.000000
20260613-001414,1,E11,E5,E8,E9,-239.500000
20260613-001414,1,E11,E5,E9,E10,-311.000000
20260613-001414,1,E11,E5,E12,E1,10.000000
20260613-001414,1,E12,E6,E1,E2,24.000000
20260613-001414,1,E12,E6,E2,E3,3.000000
20260613-001414,1,E12,E6,E3,E4,-14.000000
20260613-001414,1,E12,E6,E4,E5,-2.000000
20260613-001414,1,E12,E6,E7,E8,-12.000000
20260613-001414,1,E12,E6,E8,E9,-226.500000
20260613-001414,1,E12,E6,E9,E10,-282.000000
20260613-001414,1,E12,E6,E10,E11,232.500000
20260613-001414,2,E1,E7,E2,E3,-0.500000
20260613-001414,2,E1,E7,E3,E4,-18.000000
20260613-001414,2,E1,E7,E4,E5,2.000000
20260613-001414,2,E1,E7,E5,E6,-18.000000
20260613-001414,2,E1,E7,E8,E9,-112.500000
20260613-001414,2,E1,E7,E9,E10,-156.000000
20260613-001414,2,E1,E7,E10,E11,136.500000
20260613-001414,2,E1,E7,E11,E12,111.000000
20260613-001414,2,E2,E8,E3,E4,-19.500000
20260613-001414,2,E2,E8,E4,E5,2.000000
20260613-001414,2,E2,E8,E5,E6,-28.000000
20260613-001414,2,E2,E8,E6,E7,195.000000
20260613-001414,2,E2,E8,E9,E10,-198.500000
20260613-001414,2,E2,E8,E10,E11,171.000000
20260613-001414,2,E2,E8,E11,E12,134.500000
20260613-001414,2,E2,E8,E12,E1,1.500000
20260613-001414,2,E3,E9,E1,E2,18.000000
20260613-001414,2,E3,E9,E4,E5,2.000000
20260613-001414,2,E3,E9,E5,E6,-36.000000
20260613-001414,2,E3,E9,E6,E7,229.000000
20260613-001414,2,E3,E9,E7,E8,-18.000000
20260613-001414,2,E3,E9,E10,E11,195.000000
20260613-001414,2,E3,E9,E11,E12,152.000000
20260613-001414,2,E3,E9,E12,E1,3.500000
20260613-001414,2,E4,E10,E1,E2,20.000000
20260613-001414,2,E4,E10,E2,E3,4.000000
20260613-001414,2,E4,E10,E5,E6,-40.000000
20260613-001414,2,E4,E10,E6,E7,250.000000
20260613-001414,2,E4,E10,E7,E8,-18.000000
20260613-001414,2,E4,E10,E8,E9,-194.000000
20260613-001414,2,E4,E10,E11,E12,164.000000
20260613-001414,2,E4,E10,E12,E1,4.000000
20260613-001414,2,E5,E11,E1,E2,22.000000
20260613-001414,2,E5,E11,E2,E3,4.500000
20260613-001414,2,E5,E11,E3,E4,-20.000000
20260613-001414,2,E5,E11,E6,E7,269.000000
20260613-001414,2,E5,E11,E7,E8,-18.000000
20260613-001414,2,E5,E11,E8,E9,-208.000000
20260613-001414,2,E5,E11,E9,E10,-272.000000
20260613-001414,2,E5,E11,E12,E1,6.000000
20260613-001414,2,E6,E12,E1,E2,23.500000
20260613-001414,2,E6,E12,E2,E3,4.000000
20260613-001414,2,E6,E12,E3,E4,-18.500000
20260613-001414,2,E6,E12,E4,E5,0.000000
20260613-001414,2,E6,E12,E7,E8,-16.000000
20260613-001414,2,E6,E12,E8,E9,-216.000000
20260613-001414,2,E6,E12,E9,E10,-281.500000
20260613-001414,2,E6,E12,E10,E11,233.000000
20260613-001414,2,E7,E1,E2,E3,3.000000
20260613-001414,2,E7,E1,E3,E4,-14.000000
20260613-001414,2,E7,E1,E4,E5,0.000000
20260613-001414,2,E7,E1,E5,E6,-50.500000
20260613-001414,2,E7,E1,E8,E9,-210.000000
20260613-001414,2,E7,E1,E9,E10,-261.000000
20260613-001414,2,E7,E1,E10,E11,214.000000
20260613-001414,2,E7,E1,E11,E12,174.500000
20260613-001414,2,E8,E2,E3,E4,-22.000000
20260613-001414,2,E8,E2,E4,E5,0.000000
20260613-001414,2,E8,E2,E5,E6,-52.000000
20260613-001414,2,E8,E2,E6,E7,306.000000
20260613-001414,2,E8,E2,E9,E10,-304.000000
20260613-001414,2,E8,E2,E10,E11,252.500000
20260613-001414,2,E8,E2,E11,E12,198.500000
20260613-001414,2,E8,E2,E12,E1,7.000000
20260613-001414,2,E9,E3,E1,E2,22.000000
20260613-001414,2,E9,E3,E4,E5,-0.500000
20260613-001414,2,E9,E3,E5,E6,-54.000000
20260613-001414,2,E9,E3,E6,E7,314.500000
20260613-001414,2,E9,E3,E7,E8,-18.000000
20260613-001414,2,E9,E3,E10,E11,260.000000
20260613-001414,2,E9,E3,E11,E12,204.500000
20260613-001414,2,E9,E3,E12,E1,8.000000
20260613-001414,2,E10,E4,E1,E2,22.000000
20260613-001414,2,E10,E4,E2,E3,4.000000
20260613-001414,2,E10,E4,E5,E6,-55.000000
20260613-001414,2,E10,E4,E6,E7,312.000000
20260613-001414,2,E10,E4,E7,E8,-16.000000
20260613-001414,2,E10,E4,E8,E9,-242.500000
20260613-001414,2,E10,E4,E11,E12,204.500000
20260613-001414,2,E10,E4,E12,E1,8.000000
20260613-001414,2,E11,E5,E1,E2,24.000000
20260613-001414,2,E11,E5,E2,E3,4.000000
20260613-001414,2,E11,E5,E3,E4,-18.000000
20260613-001414,2,E11,E5,E6,E7,315.500000
20260613-001414,2,E11,E5,E7,E8,-16.000000
20260613-001414,2,E11,E5,E8,E9,-245.500000
20260613-001414,2,E11,E5,E9,E10,-316.000000
20260613-001414,2,E11,E5,E12,E1,10.000000
20260613-001414,2,E12,E6,E1,E2,24.500000
20260613-001414,2,E12,E6,E2,E3,2.000000
20260613-001414,2,E12,E6,E3,E4,-14.000000
20260613-001414,2,E12,E6,E4,E5,-0.500000
20260613-001414,2,E12,E6,E7,E8,-12.000000
20260613-001414,2,E12,E6,E8,E9,-227.000000
20260613-001414,2,E12,E6,E9,E10,-286.000000
20260613-001414,2,E12,E6,E10,E11,233.000000
20260613-001414,3,E1,E7,E2,E3,-1.500000
20260613-001414,3,E1,E7,E3,E4,-18.000000
20260613-001414,3,E1,E7,E4,E5,0.000000
20260613-001414,3,E1,E7,E5,E6,-26.500000
20260613-001414,3,E1,E7,E8,E9,-152.000000
20260613-001414,3,E1,E7,E9,E10,-203.500000
20260613-001414,3,E1,E7,E10,E11,171.500000
20260613-001414,3,E1,E7,E11,E12,146.500000
20260613-001414,3,E2,E8,E3,E4,-20.000000
20260613-001414,3,E2,E8,E4,E5,2.000000
20260613-001414,3,E2,E8,E5,E6,-36.000000
20260613-001414,3,E2,E8,E6,E7,238.500000
20260613-001414,3,E2,E8,E9,E10,-241.000000
20260613-001414,3,E2,E8,E10,E11,202.000000
20260613-001414,3,E2,E8,E11,E12,166.500000
20260613-001414,3,E2,E8,E12,E1,0.000000
20260613-001414,3,E3,E9,E1,E2,24.000000
20260613-001414,3,E3,E9,E4,E5,1.500000
20260613-001414,3,E3,E9,E5,E6,-42.000000
20260613-001414,3,E3,E9,E6,E7,266.000000
20260613-001414,3,E3,E9,E7,E8,-18.000000
20260613-001414,3,E3,E9,E10,E11,222.000000
20260613-001414,3,E3,E9,E11,E12,181.000000
20260613-001414,3,E3,E9,E12,E1,2.000000
20260613-001414,3,E4,E10,E1,E2,25.000000
20260613-001414,3,E4,E10,E2,E3,4.000000
20260613-001414,3,E4,E10,E5,E6,-46.000000
20260613-001414,3,E4,E10,E6,E7,280.500000
20260613-001414,3,E4,E10,E7,E8,-17.000000
20260613-001414,3,E4,E10,E8,E9,-219.500000
20260613-001414,3,E4,E10,E11,E12,188.500000
20260613-001414,3,E4,E10,E12,E1,4.000000
20260613-001414,3,E5,E11,E1,E2,26.000000
20260613-001414,3,E5,E11,E2,E3,4.000000
20260613-001414,3,E5,E11,E3,E4,-20.000000
20260613-001414,3,E5,E11,E6,E7,296.000000
20260613-001414,3,E5,E11,E7,E8,-18.000000
20260613-001414,3,E5,E11,E8,E9,-232.000000
20260613-001414,3,E5,E11,E9,E10,-298.000000
20260613-001414,3,E5,E11,E12,E1,6.000000
20260613-001414,3,E6,E12,E1,E2,26.000000
20260613-001414,3,E6,E12,E2,E3,4.000000
20260613-001414,3,E6,E12,E3,E4,-18.000000
20260613-001414,3,E6,E12,E4,E5,0.000000
20260613-001414,3,E6,E12,E7,E8,-16.000000
20260613-001414,3,E6,E12,E8,E9,-236.000000
20260613-001414,3,E6,E12,E9,E10,-300.500000
20260613-001414,3,E6,E12,E10,E11,247.500000
20260613-001414,3,E7,E1,E2,E3,2.000000
20260613-001414,3,E7,E1,E3,E4,-13.500000
20260613-001414,3,E7,E1,E4,E5,0.000000
20260613-001414,3,E7,E1,E5,E6,-52.500000
20260613-001414,3,E7,E1,E8,E9,-215.000000
20260613-001414,3,E7,E1,E9,E10,-261.000000
20260613-001414,3,E7,E1,E10,E11,217.500000
20260613-001414,3,E7,E1,E11,E12,186.000000
20260613-001414,3,E8,E2,E3,E4,-22.000000
20260613-001414,3,E8,E2,E4,E5,0.000000
20260613-001414,3,E8,E2,E5,E6,-54.000000
20260613-001414,3,E8,E2,E6,E7,326.500000
20260613-001414,3,E8,E2,E9,E10,-324.500000
20260613-001414,3,E8,E2,E10,E11,269.000000
20260613-001414,3,E8,E2,E11,E12,218.000000
20260613-001414,3,E8,E2,E12,E1,7.000000
20260613-001414,3,E9,E3,E1,E2,22.000000
20260613-001414,3,E9,E3,E4,E5,0.000000
20260613-001414,3,E9,E3,E5,E6,-55.000000
20260613-001414,3,E9,E3,E6,E7,334.000000
20260613-001414,3,E9,E3,E7,E8,-20.000000
20260613-001414,3,E9,E3,E10,E11,276.000000
20260613-001414,3,E9,E3,E11,E12,224.000000
20260613-001414,3,E9,E3,E12,E1,8.000000
20260613-001414,3,E10,E4,E1,E2,23.000000
20260613-001414,3,E10,E4,E2,E3,4.000000
20260613-001414,3,E10,E4,E5,E6,-56.000000
20260613-001414,3,E10,E4,E6,E7,324.000000
20260613-001414,3,E10,E4,E7,E8,-15.000000
20260613-001414,3,E10,E4,E8,E9,-255.500000
20260613-001414,3,E10,E4,E11,E12,218.500000
20260613-001414,3,E10,E4,E12,E1,8.000000
20260613-001414,3,E11,E5,E1,E2,24.000000
20260613-001414,3,E11,E5,E2,E3,4.000000
20260613-001414,3,E11,E5,E3,E4,-18.000000
20260613-001414,3,E11,E5,E6,E7,326.000000
20260613-001414,3,E11,E5,E7,E8,-14.500000
20260613-001414,3,E11,E5,E8,E9,-257.000000
20260613-001414,3,E11,E5,E9,E10,-324.500000
20260613-001414,3,E11,E5,E12,E1,12.000000
20260613-001414,3,E12,E6,E1,E2,26.000000
20260613-001414,3,E12,E6,E2,E3,2.000000
20260613-001414,3,E12,E6,E3,E4,-12.500000
20260613-001414,3,E12,E6,E4,E5,0.000000
20260613-001414,3,E12,E6,E7,E8,-10.000000
20260613-001414,3,E12,E6,E8,E9,-233.500000
20260613-001414,3,E12,E6,E9,E10,-286.000000
20260613-001414,3,E12,E6,E10,E11,234.500000
20260613-001414,4,E1,E7,E2,E3,-2.000000
20260613-001414,4,E1,E7,E3,E4,-19.000000
20260613-001414,4,E1,E7,E4,E5,0.000000
20260613-001414,4,E1,E7,E5,E6,-26.000000
20260613-001414,4,E1,E7,E8,E9,-157.000000
20260613-001414,4,E1,E7,E9,E10,-208.500000
20260613-001414,4,E1,E7,E10,E11,176.500000
20260613-001414,4,E1,E7,E11,E12,154.000000
20260613-001414,4,E2,E8,E3,E4,-21.000000
20260613-001414,4,E2,E8,E4,E5,2.000000
20260613-001414,4,E2,E8,E5,E6,-34.000000
20260613-001414,4,E2,E8,E6,E7,243.500000
20260613-001414,4,E2,E8,E9,E10,-246.000000
20260613-001414,4,E2,E8,E10,E11,206.500000
20260613-001414,4,E2,E8,E11,E12,174.000000
20260613-001414,4,E2,E8,E12,E1,0.000000
20260613-001414,4,E3,E9,E1,E2,26.000000
20260613-001414,4,E3,E9,E4,E5,2.000000
20260613-001414,4,E3,E9,E5,E6,-40.000000
20260613-001414,4,E3,E9,E6,E7,271.000000
20260613-001414,4,E3,E9,E7,E8,-18.000000
20260613-001414,4,E3,E9,E10,E11,228.000000
20260613-001414,4,E3,E9,E11,E12,189.000000
20260613-001414,4,E3,E9,E12,E1,2.000000
20260613-001414,4,E4,E10,E1,E2,26.000000
20260613-001414,4,E4,E10,E2,E3,4.000000
20260613-001414,4,E4,E10,E5,E6,-44.000000
20260613-001414,4,E4,E10,E6,E7,285.000000
20260613-001414,4,E4,E10,E7,E8,-18.000000
20260613-001414,4,E4,E10,E8,E9,-225.500000
20260613-001414,4,E4,E10,E11,E12,196.000000
20260613-001414,4,E4,E10,E12,E1,4.500000
20260613-001414,4,E5,E11,E1,E2,26.000000
20260613-001414,4,E5,E11,E2,E3,4.000000
20260613-001414,4,E5,E11,E3,E4,-20.000000
20260613-001414,4,E5,E11,E6,E7,300.000000
20260613-001414,4,E5,E11,E7,E8,-18.000000
20260613-001414,4,E5,E11,E8,E9,-236.000000
20260613-001414,4,E5,E11,E9,E10,-302.000000
20260613-001414,4,E5,E11,E12,E1,6.000000
20260613-001414,4,E6,E12,E1,E2,27.000000
20260613-001414,4,E6,E12,E2,E3,4.000000
20260613-001414,4,E6,E12,E3,E4,-18.000000
20260613-001414,4,E6,E12,E4,E5,0.000000
20260613-001414,4,E6,E12,E7,E8,-16.000000
20260613-001414,4,E6,E12,E8,E9,-240.500000
20260613-001414,4,E6,E12,E9,E10,-304.500000
20260613-001414,4,E6,E12,E10,E11,251.000000
20260613-001414,4,E7,E1,E2,E3,2.000000
20260613-001414,4,E7,E1,E3,E4,-12.000000
20260613-001414,4,E7,E1,E4,E5,0.000000
20260613-001414,4,E7,E1,E5,E6,-52.000000
20260613-001414,4,E7,E1,E8,E9,-212.500000
20260613-001414,4,E7,E1,E9,E10,-261.500000
20260613-001414,4,E7,E1,E10,E11,214.000000
20260613-001414,4,E7,E1,E11,E12,193.500000
20260613-001414,4,E8,E2,E3,E4,-22.000000
20260613-001414,4,E8,E2,E4,E5,0.000000
20260613-001414,4,E8,E2,E5,E6,-53.500000
20260613-001414,4,E8,E2,E6,E7,332.000000
20260613-001414,4,E8,E2,E9,E10,-330.000000
20260613-001414,4,E8,E2,E10,E11,275.500000
20260613-001414,4,E8,E2,E11,E12,226.000000
20260613-001414,4,E8,E2,E12,E1,7.500000
20260613-001414,4,E9,E3,E1,E2,22.000000
20260613-001414,4,E9,E3,E4,E5,0.000000
20260613-001414,4,E9,E3,E5,E6,-54.000000
20260613-001414,4,E9,E3,E6,E7,340.000000
20260613-001414,4,E9,E3,E7,E8,-20.000000
20260613-001414,4,E9,E3,E10,E11,282.000000
20260613-001414,4,E9,E3,E11,E12,232.000000
20260613-001414,4,E9,E3,E12,E1,8.000000
20260613-001414,4,E10,E4,E1,E2,24.000000
20260613-001414,4,E10,E4,E2,E3,4.000000
20260613-001414,4,E10,E4,E5,E6,-55.500000
20260613-001414,4,E10,E4,E6,E7,326.000000
20260613-001414,4,E10,E4,E7,E8,-14.500000
20260613-001414,4,E10,E4,E8,E9,-259.500000
20260613-001414,4,E10,E4,E11,E12,226.000000
20260613-001414,4,E10,E4,E12,E1,8.000000
20260613-001414,4,E11,E5,E1,E2,24.000000
20260613-001414,4,E11,E5,E2,E3,4.000000
20260613-001414,4,E11,E5,E3,E4,-17.500000
20260613-001414,4,E11,E5,E6,E7,329.500000
20260613-001414,4,E11,E5,E7,E8,-14.000000
20260613-001414,4,E11,E5,E8,E9,-259.000000
20260613-001414,4,E11,E5,E9,E10,-328.500000
20260613-001414,4,E11,E5,E12,E1,12.000000
20260613-001414,4,E12,E6,E1,E2,26.000000
20260613-001414,4,E12,E6,E2,E3,2.000000
20260613-001414,4,E12,E6,E3,E4,-12.000000
20260613-001414,4,E12,E6,E4,E5,0.000000
20260613-001414,4,E12,E6,E7,E8,-11.000000
20260613-001414,4,E12,E6,E8,E9,-233.500000
20260613-001414,4,E12,E6,E9,E10,-283.500000
20260613-001414,4,E12,E6,E10,E11,236.000000
20260613-001414,5,E1,E7,E2,E3,-2.500000
20260613-001414,5,E1,E7,E3,E4,-20.000000
20260613-001414,5,E1,E7,E4,E5,-0.500000
20260613-001414,5,E1,E7,E5,E6,-28.000000
20260613-001414,5,E1,E7,E8,E9,-167.000000
20260613-001414,5,E1,E7,E9,E10,-220.000000
20260613-001414,5,E1,E7,E10,E11,185.000000
20260613-001414,5,E1,E7,E11,E12,164.000000
20260613-001414,5,E2,E8,E3,E4,-21.000000
20260613-001414,5,E2,E8,E4,E5,2.000000
20260613-001414,5,E2,E8,E5,E6,-36.000000
20260613-001414,5,E2,E8,E6,E7,253.500000
20260613-001414,5,E2,E8,E9,E10,-256.000000
20260613-001414,5,E2,E8,E10,E11,215.000000
20260613-001414,5,E2,E8,E11,E12,184.000000
20260613-001414,5,E2,E8,E12,E1,0.000000
20260613-001414,5,E3,E9,E1,E2,27.500000
20260613-001414,5,E3,E9,E4,E5,2.000000
20260613-001414,5,E3,E9,E5,E6,-41.000000
20260613-001414,5,E3,E9,E6,E7,280.000000
20260613-001414,5,E3,E9,E7,E8,-18.000000
20260613-001414,5,E3,E9,E10,E11,235.500000
20260613-001414,5,E3,E9,E11,E12,198.000000
20260613-001414,5,E3,E9,E12,E1,2.000000
20260613-001414,5,E4,E10,E1,E2,28.000000
20260613-001414,5,E4,E10,E2,E3,4.000000
20260613-001414,5,E4,E10,E5,E6,-46.000000
20260613-001414,5,E4,E10,E6,E7,292.500000
20260613-001414,5,E4,E10,E7,E8,-17.500000
20260613-001414,5,E4,E10,E8,E9,-232.000000
20260613-001414,5,E4,E10,E11,E12,204.000000
20260613-001414,5,E4,E10,E12,E1,4.000000
20260613-001414,5,E5,E11,E1,E2,28.000000
20260613-001414,5,E5,E11,E2,E3,4.000000
20260613-001414,5,E5,E11,E3,E4,-20.000000
20260613-001414,5,E5,E11,E6,E7,307.000000
20260613-001414,5,E5,E11,E7,E8,-18.000000
20260613-001414,5,E5,E11,E8,E9,-242.500000
20260613-001414,5,E5,E11,E9,E10,-308.000000
20260613-001414,5,E5,E11,E12,E1,6.000000
20260613-001414,5,E6,E12,E1,E2,28.000000
20260613-001414,5,E6,E12,E2,E3,4.000000
20260613-001414,5,E6,E12,E3,E4,-18.000000
20260613-001414,5,E6,E12,E4,E5,0.000000
20260613-001414,5,E6,E12,E7,E8,-16.000000
20260613-001414,5,E6,E12,E8,E9,-245.000000
