run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260622-185505,baseline,155,opposite,FWD,E1,E7,E2,E3,1.000000,335.000000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E3,E4,282.000000,332.500000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E4,E5,8.000000,330.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E5,E6,-288.000000,328.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E8,E9,270.000000,328.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E9,E10,4.000000,326.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E10,E11,0.000000,325.312000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E1,E7,E11,E12,-284.000000,325.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E2,E3,0.000000,357.500000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E3,E4,274.500000,345.000000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E4,E5,8.000000,339.062000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E5,E6,-292.000000,334.688000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E8,E9,276.000000,334.062000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E9,E10,6.000000,330.937000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E10,E11,0.000000,330.312000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E7,E1,E11,E12,-288.000000,328.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E3,E4,288.000000,333.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E4,E5,8.000000,330.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E5,E6,-293.500000,330.000000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E6,E7,-151.000000,328.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E9,E10,6.000000,326.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E10,E11,0.000000,326.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E11,E12,-293.500000,325.938000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E2,E8,E12,E1,163.500000,325.312000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E3,E4,196.500000,435.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E4,E5,4.500000,366.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E5,E6,-279.500000,341.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E6,E7,-111.000000,337.813000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E9,E10,6.000000,335.000000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E10,E11,0.000000,332.188000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E11,E12,-295.500000,331.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E8,E2,E12,E1,136.000000,331.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E1,E2,110.000000,331.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E4,E5,8.000000,330.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E5,E6,-296.000000,329.063000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E6,E7,-93.000000,328.437000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E7,E8,-69.000000,328.437000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E10,E11,0.000000,328.437000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E11,E12,-300.000000,328.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E3,E9,E12,E1,124.000000,328.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E1,E2,14.000000,383.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E4,E5,4.000000,373.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E5,E6,-276.500000,344.687000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E6,E7,-84.500000,342.812000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E7,E8,-43.500000,340.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E10,E11,0.000000,340.313000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E11,E12,-300.000000,339.687000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E9,E3,E12,E1,120.000000,336.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E1,E2,-4.000000,336.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E2,E3,82.000000,337.500000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E5,E6,-298.000000,336.562000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E6,E7,-78.000000,337.187000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E7,E8,-29.500000,336.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E8,E9,380.000000,337.500000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E11,E12,-336.000000,336.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E4,E10,E12,E1,116.000000,336.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E1,E2,-14.500000,337.187000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E2,E3,30.000000,337.187000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E5,E6,-300.000000,335.937000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E6,E7,-72.500000,336.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E7,E8,-22.000000,336.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E8,E9,368.000000,333.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E11,E12,-286.000000,335.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E10,E4,E12,E1,113.000000,335.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E1,E2,-23.000000,337.187000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E2,E3,18.000000,338.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E3,E4,222.000000,338.438000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E6,E7,-68.000000,338.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E7,E8,-14.000000,336.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E8,E9,362.000000,337.813000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E9,E10,35.500000,336.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E5,E11,E12,E1,112.000000,335.937000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E1,E2,-30.000000,336.562000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E2,E3,14.000000,335.313000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E3,E4,232.000000,336.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E6,E7,-66.000000,335.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E7,E8,-10.500000,335.313000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E8,E9,353.500000,337.187000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E9,E10,-15.000000,336.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E11,E5,E12,E1,110.000000,335.313000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E1,E2,-34.000000,334.688000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E2,E3,10.000000,332.500000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E3,E4,240.000000,329.375000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E4,E5,12.000000,328.750000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E7,E8,-6.000000,327.500000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E8,E9,350.000000,326.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E9,E10,4.000000,326.563000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E6,E12,E10,E11,0.000000,325.625000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E1,E2,-36.000000,375.938000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E2,E3,6.000000,342.812000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E3,E4,237.000000,341.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E4,E5,10.000000,337.813000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E7,E8,-4.000000,334.062000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E8,E9,345.000000,331.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E9,E10,6.000000,331.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E12,E6,E10,E11,0.000000,329.375000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E2,E3,6.000000,331.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E3,E4,252.000000,328.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E4,E5,8.000000,327.812000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E5,E6,-166.000000,326.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E8,E9,344.000000,326.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E9,E10,6.000000,325.938000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E10,E11,0.000000,324.687000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E7,E1,E11,E12,-398.000000,324.687000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E2,E3,6.000000,392.813000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E3,E4,201.000000,367.812000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E4,E5,6.000000,348.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E5,E6,-205.500000,335.937000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E8,E9,338.000000,334.062000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E9,E10,4.500000,334.062000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E10,E11,0.000000,331.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,REV,E1,E7,E11,E12,-381.000000,330.312000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E8,E2,E3,E4,256.000000,331.875000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E8,E2,E4,E5,8.000000,330.312000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E8,E2,E5,E6,-231.500000,328.125000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E8,E2,E6,E7,9.500000,327.812000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E8,E2,E9,E10,6.000000,326.250000,OK,100,10,4
20260622-185505,baseline,155,opposite,FWD,E8,E2,E10,E11,0.000000,325.000000,OK,100,10,4
