run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E3,E4,-119.000000,333.281000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E4,E5,117.375000,333.516000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E5,E6,6.000000,332.656000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E6,E7,-8.000000,332.266000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E7,E8,7.750000,333.047000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E8,E9,-10.000000,332.969000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E9,E10,8.000000,332.422000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E10,E11,6.000000,332.422000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E1,E2,E11,E12,-12.125000,332.969000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E3,E4,-122.000000,333.828000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E4,E5,118.000000,333.359000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E5,E6,5.750000,332.812000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E6,E7,-8.000000,332.812000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E7,E8,7.500000,333.359000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E8,E9,-10.000000,333.516000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E9,E10,8.000000,333.984000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E10,E11,6.000000,333.594000,OK,100,50,16
20260623-182321,baseline,325,adjacent,REV,E2,E1,E11,E12,-14.375000,332.969000,OK,100,50,16
20260623-182321,baseline,325,adjacent,FWD,E2,E3,E4,E5,121.125000,333.828000,OK,100,50,16
