run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260622-181516,baseline,1,opposite,FWD,E1,E7,E2,E3,5.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E3,E4,194.000000,333.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E4,E5,6.000000,331.563000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E5,E6,-198.500000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E8,E9,191.500000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E9,E10,15.000000,328.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E10,E11,-317.500000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E1,E7,E11,E12,134.000000,328.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E2,E3,6.000000,350.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E3,E4,191.000000,342.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E4,E5,4.500000,339.687000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E5,E6,-202.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E8,E9,195.000000,333.437000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E9,E10,16.000000,333.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E10,E11,-330.000000,331.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E7,E1,E11,E12,143.500000,330.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E3,E4,196.000000,335.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E4,E5,6.000000,332.188000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E5,E6,-204.000000,329.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E6,E7,-166.500000,327.500000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E9,E10,16.000000,327.187000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E10,E11,-346.000000,325.938000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E11,E12,158.000000,326.563000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E2,E8,E12,E1,99.000000,325.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E3,E4,146.000000,385.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E4,E5,4.000000,347.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E5,E6,-204.000000,340.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E6,E7,-124.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E9,E10,16.000000,334.375000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E10,E11,-360.000000,334.062000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E11,E12,170.500000,331.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E8,E2,E12,E1,67.500000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E1,E2,164.000000,334.375000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E4,E5,6.000000,331.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E5,E6,-208.000000,330.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E6,E7,-106.000000,330.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E7,E8,-75.000000,330.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E10,E11,-372.000000,329.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E11,E12,180.000000,330.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E3,E9,E12,E1,52.000000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E1,E2,45.000000,357.813000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E4,E5,4.000000,349.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E5,E6,-208.000000,341.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E6,E7,-98.000000,340.938000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E7,E8,-44.500000,338.438000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E10,E11,-378.500000,337.813000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E11,E12,186.000000,336.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E9,E3,E12,E1,44.000000,335.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E1,E2,32.000000,335.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E2,E3,106.000000,334.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E5,E6,-212.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E6,E7,-90.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E7,E8,-30.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E8,E9,314.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E11,E12,189.000000,335.313000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E4,E10,E12,E1,38.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E1,E2,19.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E2,E3,45.500000,335.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E5,E6,-216.000000,335.313000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E6,E7,-86.000000,335.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E7,E8,-20.000000,335.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E8,E9,302.000000,334.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E11,E12,194.000000,334.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E10,E4,E12,E1,34.000000,335.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E1,E2,8.000000,339.062000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E2,E3,30.000000,338.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E3,E4,133.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E6,E7,-85.000000,334.062000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E7,E8,-12.000000,335.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E8,E9,294.000000,333.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E9,E10,16.000000,333.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E5,E11,E12,E1,44.000000,332.188000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E1,E2,-7.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E2,E3,24.000000,333.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E3,E4,146.000000,330.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E6,E7,-81.000000,330.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E7,E8,-6.000000,328.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E8,E9,286.500000,328.437000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E9,E10,14.500000,327.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E11,E5,E12,E1,27.500000,327.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E1,E2,0.000000,334.375000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E2,E3,20.000000,331.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E3,E4,156.000000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E4,E5,8.000000,328.437000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E7,E8,-1.500000,326.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E8,E9,284.000000,326.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E9,E10,16.000000,325.938000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E6,E12,E10,E11,-485.500000,324.062000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E1,E2,-4.000000,363.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E2,E3,16.000000,342.500000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E3,E4,162.500000,340.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E4,E5,8.000000,336.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E7,E8,2.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E8,E9,278.000000,333.437000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E9,E10,16.000000,331.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E12,E6,E10,E11,-454.500000,330.312000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E2,E3,16.000000,331.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E3,E4,170.000000,329.375000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E4,E5,6.000000,344.687000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E5,E6,-76.000000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E8,E9,277.000000,329.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E9,E10,16.000000,329.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E10,E11,-446.000000,323.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E7,E1,E11,E12,122.500000,326.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E2,E3,14.500000,363.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E3,E4,149.500000,352.813000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E4,E5,6.000000,335.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E5,E6,-127.500000,338.438000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E8,E9,272.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E9,E10,16.000000,330.312000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E10,E11,-451.000000,333.437000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E1,E7,E11,E12,151.000000,329.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E3,E4,178.000000,334.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E4,E5,6.000000,323.438000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E5,E6,-150.000000,331.563000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E6,E7,-6.000000,328.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E9,E10,16.000000,320.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E10,E11,-449.500000,325.312000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E11,E12,159.500000,327.187000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E8,E2,E12,E1,-38.500000,328.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E3,E4,130.000000,384.063000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E4,E5,4.000000,353.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E5,E6,-156.500000,342.500000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E6,E7,-41.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E9,E10,16.000000,333.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E10,E11,-448.000000,332.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E11,E12,164.500000,333.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E2,E8,E12,E1,-6.000000,324.062000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E1,E2,-185.000000,342.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E4,E5,5.500000,340.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E5,E6,-174.000000,331.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E6,E7,-52.000000,333.437000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E7,E8,90.000000,333.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E10,E11,-446.000000,334.062000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E11,E12,168.000000,333.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E9,E3,E12,E1,10.000000,333.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E1,E2,-118.000000,339.687000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E4,E5,6.000000,336.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E5,E6,-182.000000,334.688000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E6,E7,-56.000000,333.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E7,E8,64.000000,332.500000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E10,E11,-444.500000,332.188000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E11,E12,170.000000,331.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E3,E9,E12,E1,20.000000,330.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E1,E2,-104.000000,337.187000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E2,E3,-59.500000,337.187000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E5,E6,-190.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E6,E7,-58.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E7,E8,52.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E8,E9,179.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E11,E12,174.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E10,E4,E12,E1,28.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E1,E2,-98.000000,336.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E2,E3,-12.500000,336.875000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E5,E6,-194.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E6,E7,-58.000000,335.937000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E7,E8,48.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E8,E9,192.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E11,E12,173.000000,336.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E4,E10,E12,E1,32.000000,335.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E1,E2,-92.000000,329.375000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E2,E3,0.000000,327.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E3,E4,322.000000,327.812000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E6,E7,-58.000000,326.250000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E7,E8,44.000000,325.938000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E8,E9,198.000000,325.938000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E9,E10,18.000000,325.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E11,E5,E12,E1,30.000000,324.687000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E1,E2,-84.000000,396.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E2,E3,2.000000,347.187000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E3,E4,297.000000,345.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E6,E7,-60.000000,340.625000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E7,E8,43.500000,340.313000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E8,E9,206.000000,338.438000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E9,E10,18.000000,338.125000,OK,100,10,4
20260622-181516,baseline,1,opposite,REV,E5,E11,E12,E1,46.000000,336.562000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E12,E6,E1,E2,-94.000000,333.750000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E12,E6,E2,E3,10.000000,330.000000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E12,E6,E3,E4,302.000000,327.500000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E12,E6,E4,E5,2.500000,327.187000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E12,E6,E7,E8,40.000000,327.500000,OK,100,10,4
20260622-181516,baseline,1,opposite,FWD,E12,E6,E8,E9,211.000000,326.250000,OK,100,10,4
