run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260622-155546,baseline,2,opposite,FWD,E1,E7,E2,E3,4.000000,335.625000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E3,E4,262.000000,332.188000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E4,E5,8.000000,330.000000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E5,E6,-275.000000,329.375000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E8,E9,254.000000,328.437000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E9,E10,30.000000,325.938000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E10,E11,-286.000000,325.938000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E1,E7,E11,E12,8.000000,326.563000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E2,E3,5.500000,349.063000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E3,E4,261.000000,342.187000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E4,E5,8.000000,337.813000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E5,E6,-279.000000,335.313000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E8,E9,260.000000,333.750000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E9,E10,30.000000,331.250000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E10,E11,-290.000000,330.625000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E7,E1,E11,E12,10.500000,329.688000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E3,E4,268.500000,334.062000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E4,E5,8.000000,332.188000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E5,E6,-280.000000,330.000000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E6,E7,-129.000000,328.437000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E9,E10,30.000000,326.875000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E10,E11,-295.500000,326.250000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E11,E12,12.000000,325.938000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E2,E8,E12,E1,150.000000,325.625000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E3,E4,199.500000,401.563000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E4,E5,6.000000,355.313000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E5,E6,-276.500000,338.750000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E6,E7,-91.500000,337.187000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E9,E10,30.000000,334.688000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E10,E11,-299.500000,334.062000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E11,E12,15.000000,331.250000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E8,E2,E12,E1,120.500000,330.312000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E1,E2,91.000000,332.500000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E4,E5,9.000000,331.250000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E5,E6,-284.000000,329.688000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E6,E7,-73.500000,328.437000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E7,E8,-44.500000,330.312000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E10,E11,-304.000000,330.000000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E11,E12,14.000000,329.375000,OK,100,10,4
20260622-155546,baseline,2,opposite,FWD,E3,E9,E12,E1,108.000000,328.437000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E9,E3,E1,E2,6.000000,360.312000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E9,E3,E4,E5,6.000000,357.187000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E9,E3,E5,E6,-277.500000,341.875000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E9,E3,E6,E7,-64.000000,339.687000,OK,100,10,4
20260622-155546,baseline,2,opposite,REV,E9,E3,E7,E8,-22.000000,338.438000,OK,100,10,4
