run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E3,E4,306.000000,334.688000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E4,E5,6.000000,332.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E5,E6,-308.000000,329.063000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E6,E7,-28.000000,330.625000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E7,E8,15.500000,328.437000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E8,E9,298.000000,328.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E9,E10,18.000000,328.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E10,E11,-437.000000,327.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E1,E2,E11,E12,142.000000,326.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E3,E4,239.500000,402.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E4,E5,4.000000,352.188000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E5,E6,-304.000000,340.938000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E6,E7,-28.000000,338.438000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E7,E8,16.000000,336.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E8,E9,298.000000,333.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E9,E10,18.000000,332.188000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E10,E11,-436.500000,331.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E2,E1,E11,E12,128.000000,329.688000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E4,E5,6.000000,334.062000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E5,E6,-310.000000,333.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E6,E7,-28.000000,331.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E7,E8,16.000000,329.688000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E8,E9,300.000000,327.812000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E9,E10,18.000000,327.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E10,E11,-446.000000,326.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E11,E12,131.000000,326.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E2,E3,E12,E1,158.500000,325.938000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E4,E5,506.000000,515.312000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E5,E6,-235.500000,380.625000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E6,E7,-32.500000,344.687000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E7,E8,16.000000,340.938000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E8,E9,297.000000,340.000000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E9,E10,16.500000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E10,E11,-452.000000,336.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E11,E12,134.000000,334.375000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E3,E2,E12,E1,134.500000,332.812000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E1,E2,48.000000,330.312000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E5,E6,-308.000000,331.563000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E6,E7,-31.500000,329.688000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E7,E8,16.000000,328.437000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E8,E9,300.000000,329.375000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E9,E10,18.000000,329.688000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E10,E11,-460.000000,328.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E11,E12,138.000000,328.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E3,E4,E12,E1,126.000000,328.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E1,E2,-30.000000,419.063000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E5,E6,-227.000000,391.562000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E6,E7,-35.500000,348.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E7,E8,16.500000,345.625000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E8,E9,295.500000,345.625000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E9,E10,16.000000,344.063000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E10,E11,-462.000000,342.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E11,E12,138.000000,341.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E4,E3,E12,E1,122.000000,340.313000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E1,E2,-51.500000,339.375000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E2,E3,54.500000,338.438000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E6,E7,-34.000000,336.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E7,E8,18.000000,338.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E8,E9,302.000000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E9,E10,18.000000,337.813000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E10,E11,-466.000000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E11,E12,140.000000,338.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E4,E5,E12,E1,120.000000,338.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E1,E2,-58.000000,339.062000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E2,E3,7.500000,338.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E6,E7,-32.000000,338.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E7,E8,18.000000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E8,E9,302.000000,338.438000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E9,E10,18.000000,336.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E10,E11,-470.000000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E11,E12,140.000000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E5,E4,E12,E1,118.000000,337.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E1,E2,-62.000000,341.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E2,E3,-2.000000,339.062000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E3,E4,287.500000,338.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E7,E8,18.000000,337.813000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E8,E9,303.500000,336.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E9,E10,18.000000,335.625000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E10,E11,-468.000000,335.937000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E11,E12,136.000000,334.062000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E5,E6,E12,E1,117.000000,335.313000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E1,E2,-66.000000,340.000000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E2,E3,-4.000000,336.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E3,E4,290.000000,335.313000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E7,E8,18.000000,335.313000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E8,E9,304.000000,333.437000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E9,E10,18.000000,332.812000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E10,E11,-474.000000,330.625000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E11,E12,144.000000,331.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E6,E5,E12,E1,116.000000,330.937000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E1,E2,-68.000000,334.688000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E2,E3,-6.000000,332.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E3,E4,294.000000,330.312000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E4,E5,10.000000,328.750000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E8,E9,304.000000,329.063000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E9,E10,18.000000,327.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E10,E11,-482.000000,327.812000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E11,E12,149.000000,326.875000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E6,E7,E12,E1,116.000000,325.938000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E1,E2,-65.500000,399.063000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E2,E3,-10.000000,351.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E3,E4,253.000000,353.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E4,E5,6.000000,343.438000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E8,E9,303.500000,338.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E9,E10,17.000000,336.562000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E10,E11,-479.500000,335.000000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E11,E12,144.000000,333.125000,OK,100,10,4
20260622-182436,baseline,45,adjacent,REV,E7,E6,E12,E1,118.000000,332.500000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E7,E8,E1,E2,-70.000000,334.062000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E7,E8,E2,E3,-7.000000,331.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E7,E8,E3,E4,298.000000,331.250000,OK,100,10,4
20260622-182436,baseline,45,adjacent,FWD,E7,E8,E4,E5,6.000000,329.688000,OK,100,10,4
