run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E3,E4,-134.250000,336.406000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E4,E5,133.125000,336.797000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E5,E6,2.000000,335.703000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E6,E7,-21.125000,336.875000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E7,E8,14.125000,336.016000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E8,E9,-8.000000,335.937000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E9,E10,2.000000,335.937000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E10,E11,14.000000,336.094000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E1,E2,E11,E12,-12.000000,336.094000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E3,E4,-135.500000,337.109000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E4,E5,139.625000,337.109000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E5,E6,2.000000,336.406000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E6,E7,-20.750000,336.797000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E7,E8,14.125000,336.484000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E8,E9,-8.000000,337.344000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E9,E10,2.000000,336.953000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E10,E11,14.000000,336.797000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E2,E1,E11,E12,-14.000000,336.406000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E4,E5,141.750000,336.875000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E5,E6,1.875000,336.328000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E6,E7,-20.875000,336.875000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E7,E8,14.250000,336.250000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E8,E9,-8.000000,336.484000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E9,E10,2.000000,337.031000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E10,E11,14.000000,336.797000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E11,E12,-16.000000,336.797000,OK,100,50,16
20260623-192806,baseline,377,adjacent,FWD,E2,E3,E12,E1,42.125000,336.328000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E3,E2,E4,E5,139.375000,337.266000,OK,100,50,16
20260623-192806,baseline,377,adjacent,REV,E3,E2,E5,E6,1.750000,337.500000,OK,100,50,16
