run_id,capture,frame_id,pattern,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality,dac_code,settle_ms,sample_count
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E3,E4,-286.500000,325.312000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E4,E5,-46.000000,321.562000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E5,E6,-90.000000,321.562000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E6,E7,-34.000000,324.375000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E7,E8,116.000000,321.875000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E8,E9,22.500000,321.250000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E9,E10,26.000000,323.438000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E10,E11,-117.000000,323.438000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E1,E2,E11,E12,90.000000,322.500000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E3,E4,374.000000,325.312000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E4,E5,-38.000000,326.250000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E5,E6,-86.000000,326.250000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E6,E7,-34.000000,324.687000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E7,E8,118.000000,323.750000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E8,E9,24.000000,325.625000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E9,E10,26.000000,323.438000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E10,E11,-116.000000,324.375000,OK,100,30,4
20260623-003630,baseline,176,adjacent,REV,E2,E1,E11,E12,112.000000,320.313000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E4,E5,-48.000000,322.187000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E5,E6,-88.000000,321.875000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E6,E7,-32.000000,317.500000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E7,E8,116.000000,316.250000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E8,E9,22.500000,322.500000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E9,E10,25.500000,320.313000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E10,E11,-118.000000,319.375000,OK,100,30,4
20260623-003630,baseline,176,adjacent,FWD,E2,E3,E11,E12,98.000000,320.625000,OK,100,30,4
