frame_index,frame_id,pattern,dac_code,settle_ms,sample_count,record_index,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality
0,6,adjacent,100,30,16,0,FWD,E1,E2,E3,E4,-5.758000,138.454000,OK
0,6,adjacent,100,30,16,1,REV,E2,E1,E3,E4,16.383000,154.973000,OK
0,6,adjacent,100,30,16,2,FWD,E1,E2,E4,E5,-70.391000,140.529000,OK
0,6,adjacent,100,30,16,3,REV,E2,E1,E4,E5,111.883000,154.415000,OK
0,6,adjacent,100,30,16,4,FWD,E1,E2,E5,E6,80.602000,141.487000,OK
0,6,adjacent,100,30,16,5,REV,E2,E1,E5,E6,-61.016000,153.776000,OK
0,6,adjacent,100,30,16,6,FWD,E1,E2,E6,E7,8.969000,141.327000,OK
0,6,adjacent,100,30,16,7,REV,E2,E1,E6,E7,10.469000,153.457000,OK
0,6,adjacent,100,30,16,8,FWD,E1,E2,E7,E8,0.000000,141.646000,OK
0,6,adjacent,100,30,16,9,REV,E2,E1,E7,E8,0.000000,153.856000,OK
0,6,adjacent,100,30,16,10,FWD,E1,E2,E8,E9,-54.945000,141.806000,OK
0,6,adjacent,100,30,16,11,REV,E2,E1,E8,E9,-53.320000,153.457000,OK
0,6,adjacent,100,30,16,12,FWD,E1,E2,E9,E10,3.109000,141.726000,OK
0,6,adjacent,100,30,16,13,REV,E2,E1,E9,E10,5.719000,153.537000,OK
0,6,adjacent,100,30,16,14,FWD,E1,E2,E10,E11,-52.758000,141.966000,OK
0,6,adjacent,100,30,16,15,REV,E2,E1,E10,E11,-56.180000,152.739000,OK
0,6,adjacent,100,30,16,16,FWD,E1,E2,E11,E12,-84.992000,141.726000,OK
0,6,adjacent,100,30,16,17,REV,E2,E1,E11,E12,-89.391000,152.898000,OK
0,6,adjacent,100,30,16,18,FWD,E2,E3,E4,E5,-6.000000,145.317000,OK
0,6,adjacent,100,30,16,19,REV,E3,E2,E4,E5,46.297000,151.701000,OK
0,6,adjacent,100,30,16,20,FWD,E2,E3,E5,E6,-67.070000,147.073000,OK
0,6,adjacent,100,30,16,21,REV,E3,E2,E5,E6,92.078000,150.425000,OK
0,6,adjacent,100,30,16,22,FWD,E2,E3,E6,E7,8.578000,147.632000,OK
0,6,adjacent,100,30,16,23,REV,E3,E2,E6,E7,10.875000,150.903000,OK
0,6,adjacent,100,30,16,24,FWD,E2,E3,E7,E8,0.000000,147.153000,OK
0,6,adjacent,100,30,16,25,REV,E3,E2,E7,E8,0.000000,150.824000,OK
0,6,adjacent,100,30,16,26,FWD,E2,E3,E8,E9,-55.109000,147.791000,OK
0,6,adjacent,100,30,16,27,REV,E3,E2,E8,E9,-53.367000,150.584000,OK
0,6,adjacent,100,30,16,28,FWD,E2,E3,E9,E10,3.398000,148.350000,OK
0,6,adjacent,100,30,16,29,REV,E3,E2,E9,E10,5.359000,150.265000,OK
0,6,adjacent,100,30,16,30,FWD,E2,E3,E10,E11,-50.133000,147.951000,OK
0,6,adjacent,100,30,16,31,REV,E3,E2,E10,E11,-55.953000,149.467000,OK
0,6,adjacent,100,30,16,32,FWD,E2,E3,E11,E12,-81.813000,148.270000,OK
0,6,adjacent,100,30,16,33,REV,E3,E2,E11,E12,-87.906000,150.265000,OK
0,6,adjacent,100,30,16,34,FWD,E2,E3,E12,E1,-36.789000,147.951000,OK
0,6,adjacent,100,30,16,35,REV,E3,E2,E12,E1,-22.609000,149.387000,OK
0,6,adjacent,100,30,16,36,FWD,E3,E4,E1,E2,9.039000,170.614000,OK
0,6,adjacent,100,30,16,37,REV,E4,E3,E1,E2,20.656000,146.434000,OK
0,6,adjacent,100,30,16,38,FWD,E3,E4,E5,E6,-7.375000,172.290000,OK
0,6,adjacent,100,30,16,39,REV,E4,E3,E5,E6,30.195000,144.838000,OK
0,6,adjacent,100,30,16,40,FWD,E3,E4,E6,E7,7.602000,172.051000,OK
0,6,adjacent,100,30,16,41,REV,E4,E3,E6,E7,11.500000,145.716000,OK
0,6,adjacent,100,30,16,42,FWD,E3,E4,E7,E8,-0.008000,172.769000,OK
0,6,adjacent,100,30,16,43,REV,E4,E3,E7,E8,0.000000,145.158000,OK
0,6,adjacent,100,30,16,44,FWD,E3,E4,E8,E9,-55.539000,172.609000,OK
0,6,adjacent,100,30,16,45,REV,E4,E3,E8,E9,-53.336000,145.237000,OK
0,6,adjacent,100,30,16,46,FWD,E3,E4,E9,E10,3.477000,172.928000,OK
0,6,adjacent,100,30,16,47,REV,E4,E3,E9,E10,5.125000,145.317000,OK
0,6,adjacent,100,30,16,48,FWD,E3,E4,E10,E11,-56.242000,171.731000,OK
0,6,adjacent,100,30,16,49,REV,E4,E3,E10,E11,-56.047000,144.998000,OK
0,6,adjacent,100,30,16,50,FWD,E3,E4,E11,E12,-89.578000,172.689000,OK
0,6,adjacent,100,30,16,51,REV,E4,E3,E11,E12,-87.219000,145.158000,OK
0,6,adjacent,100,30,16,52,FWD,E3,E4,E12,E1,-32.898000,173.088000,OK
0,6,adjacent,100,30,16,53,REV,E4,E3,E12,E1,-28.039000,145.078000,OK
0,6,adjacent,100,30,16,54,FWD,E4,E5,E1,E2,10.438000,152.180000,OK
0,6,adjacent,100,30,16,55,REV,E5,E4,E1,E2,18.758000,174.844000,OK
0,6,adjacent,100,30,16,56,FWD,E4,E5,E2,E3,20.750000,155.372000,OK
